ID,성별,나이,머리둘레,키,목뒤높이,샅높이,목밑둘레,가슴둘레,젖가슴둘레,젖가슴아래둘레,허리둘레,배둘레,엉덩이둘레,겨드랑둘레,어깨가쪽사이길이,팔길이,등길이,귀구슬사이머리위길이,귀구슬사이너비,귀바퀴뿌리-귀바퀴뿌리뒤직선길이,발직선길이,몸무게
5_4480,남,18,550,1645,1385,746,450,934,907,855,790,790,903,408,405,547,360,363,143,18,240,62.5
5_4481,남,18,570,1785,1510,802,420,914,812,777,715,735,928,370,443,602,425,408,134,21,254,61.5
5_4482,남,17,555,1694,1443,742,410,887,828,760,680,682,845,373,438,588,430,368,144,23,242,54
5_4483,남,18,550,1752,1474,772,420,947,893,858,767,797,972,415,440,613,407,390,144,22,250,66.5
5_4484,남,16,565,1755,1497,804,415,1000,940,895,780,812,980,410,435,585,405,414,141,18,258,71.5
5_4485,남,15,560,1720,1442,765,415,850,813,767,698,740,920,380,435,590,405,400,145,20,257,60
5_4486,남,16,550,1642,1384,775,390,832,790,735,707,730,875,367,415,582,360,377,139,21,249,52.5
5_4487,남,15,540,1673,1416,777,375,806,770,744,650,673,878,373,395,565,395,375,135,20,234,51
5_4488,남,32,560,1670,1413,744,395,858,810,758,670,694,850,388,398,575,382,397,138,19,248,52.5
5_4489,남,11,540,1812,1558,818,420,1007,960,895,817,838,993,437,445,623,450,375,148,20,254,74
5_4490,남,13,530,1377,1142,624,335,677,664,645,588,588,718,303,315,465,285,365,126,21,215,22
5_4491,남,10,535,1557,1328,742,315,728,717,662,640,667,783,327,375,523,326,373,139,24,252,42.5
5_4492,남,42,550,1373,1144,600,345,805,798,740,738,782,811,350,345,468,280,390,142,22,227,44.5
5_4493,남,9,570,1614,1385,692,445,996,1010,970,987,1008,1004,470,378,556,420,382,136,28,246,76.5
5_4494,여,30,520,1243,1035,558,290,604,570,540,530,558,630,254,296,413,278,343,118,20,196,22.5
5_4495,여,37,550,1537,1300,658,365,820,828,744,728,837,864,342,412,503,378,375,138,21,237,49.5
5_4496,여,29,555,1678,1430,784,365,788,772,685,622,788,920,343,370,564,384,363,130,21,224,50
5_4497,여,41,550,1555,1324,678,390,925,988,827,888,923,1010,410,408,535,412,390,134,19,238,66.5
5_4498,여,13,560,1560,1325,717,375,855,890,745,748,832,966,370,387,550,370,390,132,20,242,57.5
5_4499,여,10,500,1275,1066,570,305,616,585,550,509,527,660,278,310,437,286,343,122,22,205,24
5_4500,여,14,550,1657,1412,783,355,770,758,657,603,635,860,362,385,565,360,383,133,21,234,46.5
5_4501,여,21,540,1528,1290,680,365,857,866,740,734,734,934,372,385,525,343,367,132,17,217,52.5
5_4502,남,13,540,1563,1340,707,360,847,808,764,733,763,904,358,395,543,353,375,132,21,262,57
5_4503,남,15,530,1637,1390,773,375,792,746,713,628,680,822,358,362,572,355,362,138,22,238,46
5_4504,남,17,565,1692,1417,777,410,838,790,750,677,724,907,377,398,580,353,385,137,22,240,57.5
5_4505,남,17,550,1585,1335,722,385,850,805,747,672,684,850,364,415,545,362,385,138,22,240,48.5
5_4506,남,16,580,1875,1590,868,420,880,856,824,762,807,973,410,430,635,435,392,145,25,283,73.5
5_4507,남,17,540,1745,1507,810,405,953,952,897,847,894,1028,430,426,645,425,375,145,25,256,78
5_4508,남,14,565,1705,1466,768,405,895,864,815,787,785,1009,417,405,593,390,377,147,21,244,67.5
5_4509,여,14,545,1577,1330,733,385,886,900,788,725,817,910,377,390,540,350,395,141,20,236,57
5_4510,여,14,535,1584,1352,764,320,744,752,660,618,618,818,310,365,570,335,360,132,20,229,40.5
5_4511,여,14,540,1619,1382,760,360,813,850,708,688,840,944,355,413,555,377,383,137,20,225,55.5
5_4512,여,14,570,1723,1458,761,390,875,876,765,747,857,950,368,405,584,395,393,133,20,242,61.5
5_4513,여,15,530,1565,1320,703,370,860,877,728,724,787,884,382,388,537,353,372,130,18,228,54
5_4514,여,17,550,1645,1385,743,380,822,825,700,677,749,956,354,382,565,358,380,138,19,238,54
5_4515,여,17,565,1654,1398,778,365,838,814,710,696,770,962,362,382,576,350,395,132,20,230,56
5_4516,남,34,570,1750,1477,770,405,953,953,867,822,837,970,422,423,567,410,388,143,20,253,69
5_4517,여,19,570,1609,1377,757,348,858,881,758,714,752,913,361,364,543,363,377,152,26,225,53.5
5_4518,여,21,550,1594,1360,708,380,882,870,738,712,792,951,386,393,553,350,365,152,24,222,57.5
5_4519,여,23,540,1521,1271,681,346,781,789,668,616,695,894,340,375,520,352,377,150,24,227,49
5_4520,여,24,540,1541,1303,704,373,827,822,733,721,880,921,346,389,536,353,369,146,23,220,52.5
5_4521,남,23,600,1716,1456,756,439,1035,971,888,796,837,971,439,443,580,400,391,162,28,264,75.5
5_4522,남,34,580,1666,1411,733,230,973,825,862,790,834,950,417,408,554,396,388,171,21,242,67
5_4523,여,50,570,1530,1294,605,405,997,1010,900,860,981,1038,487,363,525,384,387,157,27,224,73
5_4524,여,53,565,1570,1339,717,390,914,923,808,792,912,939,420,355,567,365,365,150,33,227,58
5_4525,여,54,555,1527,1307,650,395,963,990,870,854,926,990,457,355,545,384,353,158,27,227,67
5_4526,여,53,565,1542,1311,701,353,860,895,779,818,848,958,369,376,548,363,362,141,29,246,59
5_4527,여,55,560,1472,1269,645,372,972,1031,885,925,957,955,410,364,530,379,353,157,24,231,62.5
5_4528,여,52,545,1536,1316,671,379,896,934,836,858,911,1023,379,382,533,373,375,155,27,236,63.5
5_4529,여,51,565,1510,1286,642,343,868,867,769,756,838,926,364,357,526,377,373,153,28,227,53
5_4530,여,55,570,1588,1548,696,367,869,905,811,764,931,964,389,366,548,368,392,150,26,239,61
5_4531,여,57,555,1547,1307,699,378,911,917,830,843,883,956,391,400,560,365,396,156,31,236,61.5
5_4532,여,51,570,1544,1307,661,376,877,903,820,772,837,919,425,355,525,377,393,170,22,231,55.5
5_4533,여,54,555,1578,1350,686,412,983,1027,888,903,981,1033,435,395,553,423,385,158,29,251,74.5
5_4534,여,51,560,1519,1268,665,857,910,896,796,769,813,774,413,359,525,375,377,159,27,227,50.5
5_4535,여,51,520,1531,1321,688,388,906,908,893,784,855,931,408,385,515,353,361,150,21,225,58.5
5_4536,여,55,590,1589,1345,676,428,1022,1023,906,954,968,1026,465,398,577,405,400,154,24,248,73
5_4537,남,57,565,1661,1421,728,461,1025,1010,968,980,1008,994,522,405,598,400,374,157,30,253,78.5
5_4538,남,33,600,1557,1321,704,393,927,910,875,833,839,927,414,365,534,378,365,164,25,230,62
5_4539,남,14,540,1482,1264,713,340,754,725,685,633,657,784,328,345,507,334,380,149,25,242,42
5_4540,여,41,580,1555,1324,683,376,945,972,859,880,924,1045,445,375,542,385,385,163,25,236,73.5
5_4541,여,12,530,1465,1228,675,328,725,696,628,578,608,678,320,320,490,315,376,143,22,211,38.5
5_4542,여,43,565,1587,1346,750,355,907,950,790,822,914,962,408,350,572,370,380,158,26,236,60.5
5_4543,여,44,550,1551,1313,707,372,853,872,787,740,780,888,395,365,543,355,365,150,26,224,52
5_4544,여,42,570,1610,1373,717,394,949,917,793,760,830,970,436,402,538,400,398,162,26,237,62
5_4545,여,43,530,1587,1333,683,361,804,800,706,630,781,915,366,360,544,372,381,153,26,232,50.5
5_4546,여,40,555,1500,1286,645,370,894,915,790,787,862,943,375,335,505,390,374,152,28,218,58.5
5_4547,여,47,545,1510,1281,691,373,865,874,770,721,776,844,362,353,546,352,362,145,26,221,51
5_4548,여,47,570,1536,1298,655,378,892,910,771,760,864,943,375,390,515,386,384,150,28,224,60.5
5_4549,남,69,560,1701,1456,757,370,827,774,776,650,677,834,370,397,575,435,365,161,23,261,47
5_4550,남,49,575,1628,1380,725,430,1022,1006,961,906,907,957,501,431,572,380,358,156,28,259,74
5_4551,여,49,570,1544,1300,678,396,985,990,851,814,885,962,420,375,531,373,372,158,30,238,62
5_4552,여,49,540,1542,1301,672,403,962,919,923,774,833,924,406,395,528,365,358,151,24,233,60
5_4553,여,47,580,1558,1329,668,400,952,1015,887,860,930,939,433,380,535,375,395,163,19,233,66
5_4554,여,46,565,1550,1306,666,370,989,1020,896,897,990,1030,428,354,535,380,390,160,24,230,71
5_4555,남,66,580,1594,1363,673,398,895,885,860,830,812,870,396,389,530,382,393,172,32,239,57
5_4556,남,56,630,1638,1403,668,447,1173,1105,1032,953,948,987,510,450,588,405,390,170,29,254,84
5_4557,남,55,600,1602,1347,674,439,1028,1004,948,982,967,386,465,429,547,405,405,172,32,253,76
5_4558,남,38,565,1649,1393,728,419,1027,973,913,860,855,945,446,435,563,395,375,155,27,241,67
5_4559,남,24,600,1652,1413,744,425,1014,957,887,830,855,992,462,468,572,372,354,165,22,259,73.5
5_4560,남,23,580,1800,1538,847,443,1123,1080,994,880,892,1010,481,462,627,418,384,170,25,279,86.5
5_4561,남,24,570,1696,1449,776,398,966,895,855,730,762,924,425,418,597,406,383,158,23,245,65.5
5_4562,남,23,570,1736,1482,770,432,1091,1038,930,884,952,1055,452,436,607,398,347,161,28,268,87
5_4563,남,23,570,1764,1501,805,402,902,852,792,700,732,868,400,420,588,414,376,152,23,252,58
5_4564,남,23,590,1767,1513,831,418,1000,950,880,815,854,952,428,427,616,393,375,165,23,269,69.5
5_4565,남,23,590,1603,1372,717,440,975,954,880,803,827,950,420,413,553,387,391,170,24,252,67
5_4566,남,25,590,1674,1423,759,420,1010,952,892,824,850,950,445,412,578,375,391,167,21,249,75
5_4567,남,25,580,1723,1492,792,440,1038,974,932,857,854,966,450,435,601,402,386,171,25,256,76.5
5_4568,남,27,590,1742,1483,783,425,936,895,834,760,793,942,438,447,590,413,391,165,22,264,69
5_4569,남,24,600,1812,1556,811,415,1050,1003,920,873,910,990,443,453,595,452,404,160,20,269,84.5
5_4570,남,27,590,1795,1523,811,452,1015,950,880,785,810,940,428,473,613,416,409,162,21,271,71
5_4571,남,27,600,1820,1555,813,463,1106,1035,960,892,814,1050,516,470,614,431,400,166,24,269,94
5_4572,남,19,580,1747,1479,774,426,964,926,850,766,820,971,422,475,575,390,398,162,27,269,72
5_4573,남,19,580,1700,1450,770,431,963,972,888,852,892,1010,461,445,594,389,385,161,30,279,82
5_4574,남,24,570,1674,1417,757,425,956,921,835,738,753,898,435,432,575,368,387,161,29,253,63
5_4575,남,26,580,1708,1457,736,412,982,890,820,768,815,941,438,429,563,420,382,160,26,258,66
5_4576,남,27,575,1768,1496,797,408,1018,928,776,777,790,906,429,424,605,428,388,158,25,263,66.5
5_4577,남,28,580,1750,1486,792,404,947,875,815,760,794,933,413,420,610,377,380,160,26,263,66.5
5_4578,남,26,590,1730,1478,796,404,935,858,820,757,790,960,415,442,575,375,405,165,22,259,67
5_4579,남,23,580,1717,1461,810,420,1000,918,834,750,765,915,455,437,603,375,375,161,22,257,68
5_4580,남,23,560,1688,1424,730,409,886,814,788,674,704,911,410,415,545,398,400,160,25,248,60
5_4581,여,23,565,1608,1369,713,568,882,853,750,688,820,930,374,403,554,372,372,149,27,226,53.5
5_4582,남,28,540,1596,1335,700,400,981,831,775,685,700,865,370,430,528,379,382,152,22,236,52
5_4583,남,64,550,1537,1326,695,414,950,925,890,831,783,863,412,385,533,349,368,160,28,226,57.5
5_4584,남,61,590,1670,1441,714,446,1001,985,915,875,900,928,445,415,580,409,394,169,30,247,59.5
5_4585,남,61,545,1692,1472,775,430,931,913,875,846,925,928,426,404,607,423,404,157,29,244,68
5_4586,남,37,560,1585,1358,684,427,1012,970,920,962,907,977,414,440,567,402,372,160,28,236,70.5
5_4587,남,33,590,1668,1405,688,449,1025,996,925,861,878,1010,440,448,579,400,402,170,28,250,75.5
5_4588,남,65,570,1569,1334,670,413,900,856,804,752,789,880,401,384,545,405,385,165,30,237,56.5
5_4589,남,35,560,1614,1387,730,408,933,908,862,797,828,934,441,438,562,386,366,150,25,239,65.5
5_4590,남,24,590,1709,1448,782,432,1060,930,970,890,932,1015,456,430,584,388,385,167,27,254,83
5_4591,남,24,555,1771,1496,811,435,977,928,860,753,730,912,469,444,608,407,381,161,21,260,63.5
5_4592,남,26,560,1718,1480,782,405,1014,960,914,858,860,982,443,414,623,403,374,159,22,236,75
5_4593,남,24,570,1677,1430,778,444,1035,977,920,865,880,1011,420,478,577,392,391,167,26,245,76.5
5_4594,남,58,575,1733,1485,783,450,1015,960,902,888,955,962,462,407,614,402,381,155,27,262,77
5_4595,남,39,555,1596,1367,724,418,916,870,841,825,822,921,440,393,578,385,389,155,26,247,63
5_4596,남,39,560,1660,1410,757,401,903,848,780,692,698,830,383,423,574,403,363,160,26,242,49
5_4597,남,32,580,1648,1398,712,410,938,882,823,790,807,946,420,413,587,403,386,161,30,254,67
5_4598,남,12,510,1436,1222,700,335,725,684,655,624,630,765,320,352,517,318,352,154,24,231,36.5
5_4599,여,38,540,1520,1294,688,372,890,869,782,763,850,947,395,372,544,373,370,161,21,232,57.5
5_4600,여,14,520,1492,1256,700,342,740,702,646,593,641,825,312,382,530,319,358,148,21,226,40.5
5_4601,여,13,520,1470,1236,708,323,708,694,620,604,654,766,326,345,530,305,385,149,24,222,35.5
5_4602,여,35,550,1503,1262,639,373,902,921,776,746,802,936,388,380,584,364,388,156,24,208,55.5
5_4603,여,44,545,1605,1382,702,371,883,888,775,754,833,973,432,372,541,387,362,158,23,224,60
5_4604,여,42,560,1616,1368,697,400,879,885,789,774,884,987,404,367,574,374,388,155,22,231,65.1
5_4605,여,34,550,1520,1289,751,360,868,820,743,702,820,915,385,362,506,354,386,156,20,230,52.5
5_4606,남,37,580,1665,1406,728,400,900,846,804,742,781,879,388,399,555,415,389,172,24,250,59.5
5_4607,남,23,580,1819,1565,868,430,1030,957,890,794,838,965,467,446,641,408,377,161,23,273,82
5_4608,남,31,565,1745,1496,793,392,918,821,748,694,768,898,402,393,588,422,389,167,23,245,57
5_4609,여,55,560,1590,1430,695,368,855,886,754,744,872,916,383,360,554,386,393,155,26,232,54
5_4610,여,18,550,1636,1411,780,394,910,890,795,724,807,950,402,431,585,389,381,150,22,235,58.5
5_4611,여,17,545,1598,1349,710,350,793,790,705,665,770,910,350,391,545,369,380,153,23,235,54
5_4612,여,28,540,1501,1276,698,363,839,861,739,713,831,910,350,354,532,340,384,152,19,208,51
5_4613,여,26,550,1596,1359,720,385,853,835,762,712,873,966,356,404,563,378,378,153,20,231,57.5
5_4614,남,14,550,1605,1359,760,370,797,744,715,657,735,843,353,375,555,345,380,160,23,236,48
5_4615,남,34,560,1679,1414,724,423,960,875,863,773,783,930,410,435,577,420,378,159,26,246,64.5
5_4616,남,52,570,1700,1468,775,450,1066,1043,965,906,919,1033,448,466,625,395,375,158,24,262,80
5_4617,남,16,560,1748,1502,786,437,960,956,909,870,910,1032,435,395,631,420,392,165,28,253,82.5
5_4618,남,16,540,1661,1407,777,386,820,765,746,665,690,878,365,416,584,365,367,152,25,263,53.5
5_4619,남,16,550,1662,1400,758,381,851,794,750,644,700,835,380,404,565,394,396,161,24,253,50.5
5_4620,남,66,560,1599,1339,655,433,930,893,853,809,817,845,390,395,535,385,390,160,25,225,58.5
5_4621,남,52,570,1699,1454,735,,986,940,886,841,857,928,405,432,565,406,384,162,28,238,68.5
5_4622,남,61,570,1601,1354,680,404,910,858,828,747,725,864,400,403,533,376,382,164,30,242,55.5
5_4623,남,37,555,1507,1257,640,368,755,742,721,651,700,827,325,343,515,355,370,155,26,227,42
5_4624,남,40,555,1695,1418,744,398,825,818,800,680,750,827,364,393,577,410,390,168,28,243,48.5
5_4625,남,51,575,1613,1369,723,415,985,950,902,868,883,962,420,421,548,392,395,164,26,238,71
5_4626,남,38,560,1571,1340,695,398,854,833,780,695,712,832,385,394,553,378,384,158,29,231,52.5
5_4627,남,31,570,1710,1454,780,396,895,859,824,760,767,865,397,399,578,420,382,167,25,241,57.5
5_4628,남,31,580,1824,1567,843,443,987,959,877,788,838,939,430,447,655,457,406,172,28,275,71.5
5_4629,남,37,565,1702,1462,794,420,985,929,880,830,838,963,438,435,607,415,397,161,30,252,71
5_4630,남,31,570,1650,1408,712,440,1018,946,894,825,871,980,436,445,565,397,400,160,24,227,75.5
5_4631,남,32,575,1605,1372,718,394,940,892,828,754,762,856,392,425,561,385,423,175,31,231,57
5_4632,남,32,555,1799,1531,797,417,923,872,817,800,830,931,419,405,592,405,395,156,25,259,66.5
5_4633,여,26,545,1535,1297,695,358,913,885,765,720,824,935,392,368,535,362,387,153,23,225,57.5
5_4634,여,24,550,1595,1347,737,373,830,790,714,659,695,890,350,380,534,355,373,147,21,219,50.5
5_4635,여,22,550,1645,1407,759,373,871,890,730,690,793,936,360,390,562,375,377,151,22,244,57.5
5_4636,여,23,555,1586,1349,689,364,848,848,725,636,841,898,354,385,525,380,375,146,25,235,51.5
5_4637,여,22,570,1580,1324,701,375,863,825,697,652,770,885,376,386,535,365,385,57,26,231,54
5_4638,남,33,560,1653,1395,720,447,1090,1027,928,850,871,963,486,479,566,388,383,158,23,249,75.5
5_4639,남,53,570,1702,1445,735,415,1008,975,920,869,852,941,432,428,569,392,367,162,27,238,69
5_4640,남,57,545,1666,1450,760,435,965,948,892,884,892,957,429,416,600,446,356,153,24,248,71.5
5_4641,남,34,570,1741,1482,784,440,968,911,863,762,772,912,439,439,610,389,405,164,24,260,59
5_4642,남,32,525,1600,1364,720,383,822,785,737,658,685,818,361,404,553,386,374,154,24,217,47
5_4643,남,75,560,1571,1335,740,403,843,828,804,743,770,871,382,362,573,333,358,152,23,238,50.5
5_4644,남,58,550,1625,1384,758,409,915,909,865,765,796,863,440,401,571,366,358,152,26,243,56.5
5_4645,남,61,580,1568,1320,677,418,938,917,886,850,848,895,426,393,528,382,387,165,26,233,63
5_4646,남,52,575,1705,1468,768,420,1111,1065,975,950,963,994,465,395,587,415,385,159,30,260,81.5
5_4647,여,21,540,1578,1348,717,357,873,840,734,697,805,941,392,358,533,363,364,151,21,224,54
5_4648,여,21,550,1586,1335,717,381,865,835,704,672,759,951,356,395,525,353,386,151,23,223,55.5
5_4649,여,19,550,1733,1482,808,406,852,819,687,657,740,923,351,400,573,390,380,149,25,236,55.5
5_4650,여,55,530,1541,1320,715,388,908,905,800,788,854,932,388,383,565,365,385,155,21,234,56.5
5_4651,여,53,530,1435,1219,652,370,901,920,796,756,858,878,380,380,512,342,353,151,26,205,52
5_4652,여,54,530,1500,1274,679,360,900,882,760,731,825,869,379,355,534,365,375,159,24,211,49
5_4653,남,62,560,1686,1434,730,429,944,914,875,850,988,940,430,425,573,378,380,169,20,267,68.5
5_4654,남,52,560,1672,1430,733,414,1010,1013,955,902,894,990,449,422,590,405,373,155,30,252,77
5_4655,남,31,550,1670,1404,730,409,902,820,780,712,735,883,414,440,565,375,377,162,25,233,59
5_4656,남,31,540,1590,1354,740,382,881,816,780,674,691,825,396,388,545,387,356,150,26,234,49
5_4657,남,30,580,1682,1432,760,418,957,940,892,814,782,934,416,420,575,395,410,170,25,242,64.5
5_4658,남,30,585,1613,1398,728,441,969,954,924,933,942,925,431,422,551,383,374,167,25,239,71.5
5_4659,남,37,570,1589,1318,685,413,862,829,805,717,747,865,382,383,506,360,409,170,21,239,55.5
5_4660,남,35,565,1609,1359,709,420,939,898,864,812,812,903,434,395,535,370,405,173,28,229,50.5
5_4661,남,49,540,1610,1382,729,410,898,880,850,765,778,858,420,360,587,390,157,373,23,241,59
5_4662,여,32,555,1580,1358,714,400,865,877,725,730,836,906,392,383,543,352,390,160,20,224,56
5_4663,여,23,,1505,1293,670,350,793,793,692,670,751,880,349,347,525,345,370,159,21,212,46.5
5_4664,여,27,560,1536,1300,688,367,750,714,653,634,801,344,366,365,503,323,360,145,27,219,40.5
5_4665,여,24,,1696,1457,782,426,991,993,889,842,909,1028,435,421,573,396,387,156,25,235,77
5_4666,남,62,560,1630,1426,742,428,946,945,908,910,937,932,420,390,575,397,366,159,33,246,67.5
5_4667,남,35,575,1615,1380,688,436,1000,995,970,945,928,980,445,410,561,384,398,162,27,238,77.5
5_4668,남,47,570,1664,1405,715,422,883,826,785,755,775,871,370,432,565,378,395,162,28,250,55.5
5_4669,남,35,565,1720,1479,719,427,984,962,920,897,950,1024,442,415,580,430,385,170,28,255,80
5_4670,남,32,585,1713,1472,773,410,1032,1015,960,867,866,953,437,416,600,395,400,167,31,254,76.5
5_4671,남,36,560,1700,1461,742,434,953,925,890,806,812,965,435,417,600,400,388,157,28,250,70
5_4672,남,51,560,1614,1377,679,440,1021,992,934,922,949,932,452,427,561,367,382,162,25,226,72.5
5_4673,남,38,540,1747,1488,786,414,867,818,745,673,730,828,362,397,598,396,365,150,25,256,50
5_4674,남,53,530,1560,1311,698,404,900,858,830,791,767,822,402,408,568,352,360,164,21,228,52
5_4675,남,50,555,1584,1329,675,406,948,902,850,764,772,881,455,413,535,386,379,165,21,233,52
5_4676,남,35,570,1647,1392,720,402,905,826,794,719,747,856,416,398,545,401,381,160,24,220,58
5_4677,남,58,555,1692,1440,718,435,955,951,905,879,877,936,426,378,580,422,377,159,27,249,72.5
5_4678,남,52,570,1715,1459,789,426,920,865,834,773,832,865,403,442,601,392,368,161,28,246,65
5_4679,여,43,550,1594,1344,684,390,970,1011,832,822,885,972,410,385,535,380,375,149,25,231,69
5_4680,여,41,540,1557,1312,675,374,928,924,785,798,865,934,402,377,520,390,372,152,21,227,60.5
5_4681,여,46,535,1581,1351,712,266,833,805,723,716,852,899,352,395,536,365,365,151,20,221,50
5_4682,남,36,580,1738,1491,712,413,925,875,832,815,820,882,432,390,605,395,405,171,28,242,64
5_4683,남,38,570,1568,1332,693,422,932,888,870,810,810,878,399,395,535,378,398,163,20,231,60
5_4684,남,36,580,1653,1427,717,460,1093,1045,1004,965,1002,1036,476,408,582,405,387,162,23,249,86.5
5_4685,남,39,550,1628,1369,699,410,902,854,817,791,828,948,384,418,558,383,373,158,23,231,62
5_4686,남,61,570,1595,1374,729,390,895,880,855,771,772,808,368,415,568,388,415,167,28,243,52
5_4687,남,52,540,1555,1304,693,398,891,855,803,731,727,813,396,394,571,365,397,168,24,219,49.5
5_4688,남,33,580,1666,1410,757,443,1034,991,949,889,902,953,464,422,575,395,400,173,23,240,76.5
5_4689,남,37,565,1654,1414,703,408,1018,995,949,893,892,978,425,435,554,415,395,165,22,240,75
5_4690,남,35,590,1740,1501,796,432,1007,986,934,995,902,968,454,420,605,415,400,166,24,236,80.5
5_4691,남,32,580,1730,1475,788,424,941,882,846,790,801,935,398,425,580,427,389,170,26,245,67.5
5_4692,남,34,,1699,1436,781,433,988,933,884,841,890,973,421,442,572,395,394,166,22,236,71
5_4693,남,35,580,1764,1500,781,490,1100,1065,999,982,960,1046,485,454,611,413,415,172,26,260,92
5_4694,남,38,560,1697,1447,772,408,835,902,854,758,775,910,382,408,581,408,388,160,25,250,61
5_4695,남,30,585,1670,1438,760,435,994,980,940,883,874,970,450,425,612,400,389,161,26,235,74
5_4696,남,49,530,1615,1348,722,412,888,828,792,702,695,794,371,424,550,389,370,162,26,216,46
5_4697,남,49,570,1653,1418,779,432,1006,1018,967,939,966,943,438,394,612,384,375,164,32,239,74
5_4698,남,35,590,1669,1431,741,407,960,892,830,851,855,896,410,425,596,407,390,163,25,226,62.5
5_4699,남,60,565,1611,1379,750,426,1005,997,961,960,941,967,429,393,595,408,375,157,25,229,73
5_4700,남,34,580,1695,1470,735,445,1144,1098,1029,1038,1040,1061,518,453,571,400,382,167,23,243,86.6
5_4701,남,38,510,1630,1384,748,413,892,835,770,697,682,836,380,387,570,378,365,157,25,237,52
5_4702,남,36,565,1649,1400,714,400,883,820,781,725,756,870,393,376,562,382,375,157,29,240,55.5
5_4703,남,31,560,1716,1483,796,420,924,870,820,760,774,908,411,445,615,454,385,156,31,236,51.5
5_4704,남,32,570,1761,1506,785,444,1034,979,920,870,862,980,864,435,604,414,398,166,27,274,81
5_4705,남,64,565,1556,1330,685,408,906,905,882,843,825,870,415,383,562,364,383,166,26,227,50
5_4706,남,54,550,1676,1441,771,414,986,942,890,866,860,923,435,413,577,389,399,169,29,254,69
5_4707,남,70,530,1577,1356,720,420,932,920,885,875,872,919,409,385,574,374,340,146,25,227,63
5_4708,남,54,580,1614,1370,693,430,960,922,875,861,869,925,412,436,550,386,398,168,25,235,68.5
5_4709,남,56,600,1762,1530,785,470,1010,1001,958,968,955,961,437,447,615,447,370,167,27,265,77
5_4710,남,52,575,1575,1318,632,442,998,992,974,971,1004,970,447,383,530,365,408,170,30,236,79
5_4711,남,52,565,1687,1441,750,425,956,920,914,882,893,935,445,405,573,395,393,166,24,254,67.5
5_4712,남,56,530,1580,1359,670,404,939,904,874,863,868,920,432,391,548,388,360,159,29,239,64.5
5_4713,남,36,580,1699,1455,748,433,950,872,830,746,778,921,408,414,563,427,382,159,27,239,61.5
